code,date,price
024810,2021-03-08,294
024810,2021-03-05,245
024810,2021-03-04,246
024810,2021-03-03,234
024810,2021-03-02,261
024810,2021-02-26,201
024810,2021-02-25,286
024810,2021-02-24,297
024810,2021-02-23,292
024810,2021-02-22,322
071200,2021-04-05,7460
071200,2021-04-02,7360
071200,2021-04-01,7400
071200,2021-03-31,7260
071200,2021-03-30,7250
071200,2021-03-29,7040
071200,2021-03-26,7160
071200,2021-03-25,7120
071200,2021-03-24,7210
071200,2021-03-23,7210
071200,2021-03-22,7180
071200,2021-03-19,7200
071200,2021-03-18,7190
071200,2021-03-17,7100
071200,2021-03-16,7020
071200,2021-03-15,6980
071200,2021-03-12,6850
071200,2021-03-11,6740
071200,2021-03-10,6750
071200,2021-03-09,6760
071200,2021-03-08,6890
071200,2021-03-05,6930
071200,2021-03-04,7010
071200,2021-03-03,7030
071200,2021-03-02,6830
071200,2021-02-26,6870
071200,2021-02-25,7130
071200,2021-02-24,6990
071200,2021-02-23,7500
071200,2021-02-22,7690
068330,2021-04-05,4830
068330,2021-04-02,4925
068330,2021-04-01,4925
068330,2021-03-31,4975
068330,2021-03-30,5020
068330,2021-03-29,5080
068330,2021-03-26,5070
068330,2021-03-25,5110
068330,2021-03-24,5250
068330,2021-03-23,5130
068330,2021-03-22,5250
068330,2021-03-19,5470
068330,2021-03-18,5600
068330,2021-03-17,5590
068330,2021-03-16,5610
068330,2021-03-15,5690
068330,2021-03-12,5630
068330,2021-03-11,5490
068330,2021-03-10,5430
068330,2021-03-09,5570
068330,2021-03-08,5510
068330,2021-03-05,5780
068330,2021-03-04,5890
068330,2021-03-03,6030
068330,2021-03-02,6090
068330,2021-02-26,6120
068330,2021-02-25,6300
068330,2021-02-24,6140
068330,2021-02-23,6480
068330,2021-02-22,6740
950140,2021-04-05,6680
950140,2021-04-02,6490
950140,2021-04-01,6640
950140,2021-03-31,6580
950140,2021-03-30,6760
950140,2021-03-29,6450
950140,2021-03-26,6460
950140,2021-03-25,6450
950140,2021-03-24,6500
950140,2021-03-23,6410
950140,2021-03-22,6700
950140,2021-03-19,6670
950140,2021-03-18,6660
950140,2021-03-17,6390
950140,2021-03-16,6050
950140,2021-03-15,5740
950140,2021-03-12,5690
950140,2021-03-11,5700
950140,2021-03-10,5690
950140,2021-03-09,5750
950140,2021-03-08,5710
950140,2021-03-05,5820
950140,2021-03-04,5930
950140,2021-03-03,5910
950140,2021-03-02,5600
950140,2021-02-26,5500
950140,2021-02-25,5950
950140,2021-02-24,5630
950140,2021-02-23,5850
950140,2021-02-22,5930
174880,2021-04-05,938
174880,2021-04-02,961
174880,2021-04-01,978
174880,2021-03-31,981
174880,2021-03-30,1000
174880,2021-03-29,955
174880,2021-03-26,970
174880,2021-03-25,973
174880,2021-03-24,992
174880,2021-03-23,891
174880,2021-03-22,921
174880,2021-03-19,968
174880,2021-03-18,920
174880,2021-03-17,833
174880,2021-03-16,882
174880,2021-03-15,905
174880,2021-03-12,936
174880,2021-03-11,943
174880,2021-03-10,927
174880,2021-03-09,947
174880,2021-03-08,972
174880,2021-03-05,999
174880,2021-03-04,994
174880,2021-03-03,996
174880,2021-03-02,951
174880,2021-02-26,964
174880,2021-02-25,1015
174880,2021-02-24,941
174880,2021-02-23,1000
174880,2021-02-22,1030
045510,2021-04-05,1890
045510,2021-04-02,1915
045510,2021-04-01,1920
045510,2021-03-31,1920
045510,2021-03-30,1885
045510,2021-03-29,1850
045510,2021-03-26,1880
045510,2021-03-25,1860
045510,2021-03-24,1900
045510,2021-03-23,1900
045510,2021-03-22,1935
045510,2021-03-19,1870
045510,2021-03-18,1860
045510,2021-03-17,1850
045510,2021-03-16,1835
045510,2021-03-15,1810
045510,2021-03-12,1845
045510,2021-03-11,1850
045510,2021-03-10,1845
045510,2021-03-09,1820
045510,2021-03-08,1825
045510,2021-03-05,1805
045510,2021-03-04,1820
045510,2021-03-03,1755
045510,2021-03-02,1700
045510,2021-02-26,1675
045510,2021-02-25,1720
045510,2021-02-24,1710
045510,2021-02-23,1780
045510,2021-02-22,1780
361390,2021-04-05,57700
361390,2021-04-02,53100
361390,2021-04-01,51900
361390,2021-03-31,55500
361390,2021-03-30,54300
361390,2021-03-29,58200
361390,2021-03-26,62300
361390,2021-03-25,70500
361390,2021-03-24,80100
137950,2021-04-05,6390
137950,2021-04-02,6180
137950,2021-04-01,6110
137950,2021-03-31,6180
137950,2021-03-30,6040
137950,2021-03-29,6010
137950,2021-03-26,6090
137950,2021-03-25,6070
137950,2021-03-24,6120
137950,2021-03-23,6090
137950,2021-03-22,6070
137950,2021-03-19,6140
137950,2021-03-18,6150
137950,2021-03-17,6110
137950,2021-03-16,6150
137950,2021-03-15,6110
137950,2021-03-12,6140
137950,2021-03-11,5920
137950,2021-03-10,5840
137950,2021-03-09,5950
137950,2021-03-08,6100
137950,2021-03-05,6130
137950,2021-03-04,6210
137950,2021-03-03,6090
137950,2021-03-02,6060
137950,2021-02-26,6070
137950,2021-02-25,6300
137950,2021-02-24,6270
137950,2021-02-23,6460
137950,2021-02-22,6400
058420,2021-04-05,2160
058420,2021-04-02,2160
058420,2021-04-01,2160
058420,2021-03-31,2160
058420,2021-03-30,2160
058420,2021-03-29,2160
058420,2021-03-26,2160
058420,2021-03-25,2160
058420,2021-03-24,2160
058420,2021-03-23,2160
058420,2021-03-22,2160
058420,2021-03-19,2160
058420,2021-03-18,2160
058420,2021-03-17,2160
058420,2021-03-16,2160
058420,2021-03-15,2160
058420,2021-03-12,2160
058420,2021-03-11,2160
058420,2021-03-10,2160
058420,2021-03-09,2160
058420,2021-03-08,2160
058420,2021-03-05,2160
058420,2021-03-04,2160
058420,2021-03-03,2160
058420,2021-03-02,2160
058420,2021-02-26,2160
058420,2021-02-25,2160
058420,2021-02-24,2160
058420,2021-02-23,2160
058420,2021-02-22,2160
064800,2021-04-05,1540
064800,2021-04-02,1505
064800,2021-04-01,1510
064800,2021-03-31,1530
064800,2021-03-30,1530
064800,2021-03-29,1520
064800,2021-03-26,1515
064800,2021-03-25,1495
064800,2021-03-24,1535
064800,2021-03-23,1510
064800,2021-03-22,1520
064800,2021-03-19,1510
064800,2021-03-18,1500
064800,2021-03-17,1490
064800,2021-03-16,1465
064800,2021-03-15,1435
064800,2021-03-12,1425
064800,2021-03-11,1385
064800,2021-03-10,1370
064800,2021-03-09,1395
064800,2021-03-08,1410
064800,2021-03-05,1430
064800,2021-03-04,1420
064800,2021-03-03,1450
064800,2021-03-02,1405
064800,2021-02-26,1380
064800,2021-02-25,1430
064800,2021-02-24,1400
064800,2021-02-23,1475
064800,2021-02-22,1480
239340,2021-04-05,5490
239340,2021-04-02,5550
239340,2021-04-01,5470
239340,2021-03-31,5460
239340,2021-03-30,5530
239340,2021-03-29,5510
239340,2021-03-26,5580
239340,2021-03-25,5720
239340,2021-03-24,5550
239340,2021-03-23,5320
239340,2021-03-22,5450
239340,2021-03-19,5420
239340,2021-03-18,5280
239340,2021-03-17,5230
239340,2021-03-16,5290
239340,2021-03-15,5180
239340,2021-03-12,5100
239340,2021-03-11,5030
239340,2021-03-10,5060
239340,2021-03-09,5030
239340,2021-03-08,5240
239340,2021-03-05,5330
239340,2021-03-04,5360
239340,2021-03-03,5570
239340,2021-03-02,5660
239340,2021-02-26,5590
239340,2021-02-25,5970
239340,2021-02-24,5960
239340,2021-02-23,6030
239340,2021-02-22,6090
072020,2021-04-05,18600
072020,2021-04-02,18350
072020,2021-04-01,18400
072020,2021-03-31,17750
072020,2021-03-30,18500
072020,2021-03-29,18250
072020,2021-03-26,18850
072020,2021-03-25,19250
072020,2021-03-24,17600
072020,2021-03-23,17700
072020,2021-03-22,17600
072020,2021-03-19,16800
072020,2021-03-18,17200
072020,2021-03-17,17200
072020,2021-03-16,16750
072020,2021-03-15,15650
072020,2021-03-12,15750
072020,2021-03-11,15750
072020,2021-03-10,15600
072020,2021-03-09,15550
072020,2021-03-08,15700
072020,2021-03-05,15800
072020,2021-03-04,16000
072020,2021-03-03,15800
072020,2021-03-02,15650
072020,2021-02-26,15800
072020,2021-02-25,16150
072020,2021-02-24,16250
072020,2021-02-23,16450
072020,2021-02-22,16500
314130,2021-04-05,55300
314130,2021-04-02,54800
314130,2021-04-01,52000
314130,2021-03-31,51000
314130,2021-03-30,53500
314130,2021-03-29,56300
314130,2021-03-26,56600
314130,2021-03-25,55800
314130,2021-03-24,56000
314130,2021-03-23,54200
314130,2021-03-22,54400
314130,2021-03-19,55000
314130,2021-03-18,54300
314130,2021-03-17,54300
314130,2021-03-16,55500
314130,2021-03-15,55100
314130,2021-03-12,55900
314130,2021-03-11,56600
314130,2021-03-10,57700
314130,2021-03-09,57100
314130,2021-03-08,62500
314130,2021-03-05,62900
314130,2021-03-04,63400
314130,2021-03-03,63600
314130,2021-03-02,63000
314130,2021-02-26,60900
314130,2021-02-25,60400
314130,2021-02-24,57500
314130,2021-02-23,56100
314130,2021-02-22,56600
115450,2021-04-05,11200
115450,2021-04-02,11700
115450,2021-04-01,11950
115450,2021-03-31,11750
115450,2021-03-30,12000
115450,2021-03-29,11700
115450,2021-03-26,12100
115450,2021-03-25,12100
115450,2021-03-24,11850
115450,2021-03-23,12000
115450,2021-03-22,12600
115450,2021-03-19,14500
115450,2021-03-18,14500
115450,2021-03-17,20700
115450,2021-03-16,19900
115450,2021-03-15,18950
115450,2021-03-12,19000
115450,2021-03-11,17700
115450,2021-03-10,18600
115450,2021-03-09,19300
115450,2021-03-08,19450
115450,2021-03-05,19200
115450,2021-03-04,18900
115450,2021-03-03,19550
115450,2021-03-02,19400
115450,2021-02-26,19500
115450,2021-02-25,21450
115450,2021-02-24,21700
115450,2021-02-23,18200
115450,2021-02-22,17250
016920,2021-04-05,2435
016920,2021-04-02,2405
016920,2021-04-01,2395
016920,2021-03-31,2420
016920,2021-03-30,2360
016920,2021-03-29,2305
016920,2021-03-26,2335
016920,2021-03-25,2300
016920,2021-03-24,2315
016920,2021-03-23,2240
016920,2021-03-22,2310
016920,2021-03-19,2355
016920,2021-03-18,2355
016920,2021-03-17,2310
016920,2021-03-16,2360
016920,2021-03-15,2400
016920,2021-03-12,2315
016920,2021-03-11,2270
016920,2021-03-10,2200
016920,2021-03-09,2225
016920,2021-03-08,2265
016920,2021-03-05,2295
016920,2021-03-04,2380
016920,2021-03-03,2480
016920,2021-03-02,2410
016920,2021-02-26,2380
016920,2021-02-25,2480
016920,2021-02-24,2455
016920,2021-02-23,2620
016920,2021-02-22,2640
293490,2021-04-05,52400
293490,2021-04-02,51900
293490,2021-04-01,52000
293490,2021-03-31,52400
293490,2021-03-30,53000
293490,2021-03-29,50900
293490,2021-03-26,51900
293490,2021-03-25,52100
293490,2021-03-24,52000
293490,2021-03-23,51800
293490,2021-03-22,53500
293490,2021-03-19,53600
293490,2021-03-18,52300
293490,2021-03-17,51600
293490,2021-03-16,50900
293490,2021-03-15,50400
293490,2021-03-12,50500
293490,2021-03-11,49000
293490,2021-03-10,47950
293490,2021-03-09,49400
293490,2021-03-08,49900
293490,2021-03-05,50900
293490,2021-03-04,52200
293490,2021-03-03,53000
293490,2021-03-02,53000
293490,2021-02-26,54000
293490,2021-02-25,56100
293490,2021-02-24,53700
293490,2021-02-23,52400
293490,2021-02-22,53200
042000,2021-04-05,33600
042000,2021-04-02,33300
042000,2021-04-01,32800
042000,2021-03-31,32600
042000,2021-03-30,33100
042000,2021-03-29,32400
042000,2021-03-26,32850
042000,2021-03-25,33350
042000,2021-03-24,33000
042000,2021-03-23,32750
042000,2021-03-22,33250
042000,2021-03-19,32750
042000,2021-03-18,33250
042000,2021-03-17,32950
042000,2021-03-16,32950
042000,2021-03-15,32150
042000,2021-03-12,32300
042000,2021-03-11,31500
042000,2021-03-10,30650
042000,2021-03-09,31500
042000,2021-03-08,31850
042000,2021-03-05,32250
042000,2021-03-04,32750
042000,2021-03-03,33050
042000,2021-03-02,33100
042000,2021-02-26,32650
042000,2021-02-25,34400
042000,2021-02-24,33000
042000,2021-02-23,33150
042000,2021-02-22,35150
317030,2021-04-05,2115
317030,2021-04-02,2105
317030,2021-04-01,2100
317030,2021-03-31,2095
317030,2021-03-30,2085
317030,2021-03-29,2105
317030,2021-03-26,2090
317030,2021-03-25,2095
317030,2021-03-24,2080
317030,2021-03-23,2080
317030,2021-03-22,2090
317030,2021-03-19,2095
317030,2021-03-18,2095
317030,2021-03-17,2095
317030,2021-03-16,2095
317030,2021-03-15,2095
317030,2021-03-12,2075
317030,2021-03-11,2075
317030,2021-03-10,2075
317030,2021-03-09,2075
317030,2021-03-08,2075
317030,2021-03-05,2075
317030,2021-03-04,2070
317030,2021-03-03,2070
317030,2021-03-02,2070
317030,2021-02-26,2065
317030,2021-02-25,2065
317030,2021-02-24,2065
317030,2021-02-23,2075
317030,2021-02-22,2070
073010,2021-04-05,1860
073010,2021-04-02,1870
073010,2021-04-01,1845
073010,2021-03-31,1860
073010,2021-03-30,1795
073010,2021-03-29,1815
073010,2021-03-26,1825
073010,2021-03-25,1615
073010,2021-03-24,1625
073010,2021-03-23,1625
073010,2021-03-22,1660
073010,2021-03-19,1640
073010,2021-03-18,1650
073010,2021-03-17,1660
073010,2021-03-16,1590
073010,2021-03-15,1600
073010,2021-03-12,1520
073010,2021-03-11,1505
073010,2021-03-10,1505
073010,2021-03-09,1500
073010,2021-03-08,1520
073010,2021-03-05,1540
073010,2021-03-04,1525
073010,2021-03-03,1550
073010,2021-03-02,1545
073010,2021-02-26,1520
073010,2021-02-25,1550
073010,2021-02-24,1520
073010,2021-02-23,1580
073010,2021-02-22,1585
033110,2021-04-05,204
033110,2021-04-02,204
033110,2021-04-01,204
033110,2021-03-31,204
033110,2021-03-30,204
033110,2021-03-29,204
033110,2021-03-26,204
033110,2021-03-25,204
033110,2021-03-24,204
033110,2021-03-23,204
033110,2021-03-22,204
033110,2021-03-19,204
033110,2021-03-18,204
033110,2021-03-17,204
033110,2021-03-16,204
033110,2021-03-15,204
033110,2021-03-12,204
033110,2021-03-11,204
033110,2021-03-10,204
033110,2021-03-09,204
033110,2021-03-08,204
033110,2021-03-05,204
033110,2021-03-04,204
033110,2021-03-03,204
033110,2021-03-02,204
033110,2021-02-26,204
033110,2021-02-25,204
033110,2021-02-24,204
033110,2021-02-23,204
033110,2021-02-22,204
046070,2021-04-05,1310
046070,2021-04-02,1285
046070,2021-04-01,1250
046070,2021-03-31,1230
046070,2021-03-30,1210
046070,2021-03-29,1220
046070,2021-03-26,1205
046070,2021-03-25,1215
046070,2021-03-24,1200
046070,2021-03-23,1180
046070,2021-03-22,1160
046070,2021-03-19,1240
046070,2021-03-18,1170
046070,2021-03-17,1115
046070,2021-03-16,1125
046070,2021-03-15,1310
046070,2021-03-12,1300
046070,2021-03-11,1265
046070,2021-03-10,1275
046070,2021-03-09,1285
046070,2021-03-08,1300
046070,2021-03-05,1270
046070,2021-03-04,1160
046070,2021-03-03,1170
046070,2021-03-02,1150
046070,2021-02-26,1115
046070,2021-02-25,1130
046070,2021-02-24,1110
046070,2021-02-23,1160
046070,2021-02-22,1185
196450,2021-04-05,2055
196450,2021-04-02,2055
196450,2021-04-01,2055
196450,2021-03-31,2055
196450,2021-03-30,2055
196450,2021-03-29,2055
196450,2021-03-26,2055
196450,2021-03-25,2055
196450,2021-03-24,2055
196450,2021-03-23,2055
196450,2021-03-22,2055
196450,2021-03-19,2055
196450,2021-03-18,2055
196450,2021-03-17,2055
196450,2021-03-16,2055
196450,2021-03-15,2055
196450,2021-03-12,2055
196450,2021-03-11,2055
196450,2021-03-10,2055
196450,2021-03-09,2055
196450,2021-03-08,2055
196450,2021-03-05,2055
196450,2021-03-04,2055
196450,2021-03-03,2055
196450,2021-03-02,2055
196450,2021-02-26,2055
196450,2021-02-25,2055
196450,2021-02-24,2055
196450,2021-02-23,2055
196450,2021-02-22,2055
115180,2021-04-05,31800
115180,2021-04-02,31900
115180,2021-04-01,32700
115180,2021-03-31,31500
115180,2021-03-30,32500
115180,2021-03-29,33300
115180,2021-03-26,33900
115180,2021-03-25,33750
115180,2021-03-24,33800
115180,2021-03-23,34250
115180,2021-03-22,34500
115180,2021-03-19,34550
115180,2021-03-18,34200
115180,2021-03-17,34350
115180,2021-03-16,34950
115180,2021-03-15,35050
115180,2021-03-12,33550
115180,2021-03-11,32200
115180,2021-03-10,31500
115180,2021-03-09,32150
115180,2021-03-08,32750
115180,2021-03-05,33600
115180,2021-03-04,33800
115180,2021-03-03,34300
115180,2021-03-02,33550
115180,2021-02-26,31750
115180,2021-02-25,31800
115180,2021-02-24,31050
115180,2021-02-23,32300
115180,2021-02-22,33100
900250,2021-04-05,1815
900250,2021-04-02,1830
900250,2021-04-01,1800
900250,2021-03-31,1810
900250,2021-03-30,1805
900250,2021-03-29,1775
900250,2021-03-26,1790
900250,2021-03-25,1810
900250,2021-03-24,1765
900250,2021-03-23,1775
900250,2021-03-22,1820
900250,2021-03-19,1825
900250,2021-03-18,1810
900250,2021-03-17,1810
900250,2021-03-16,1770
900250,2021-03-15,1770
900250,2021-03-12,1770
900250,2021-03-11,1725
900250,2021-03-10,1710
900250,2021-03-09,1760
900250,2021-03-08,1755
900250,2021-03-05,1750
900250,2021-03-04,1770
900250,2021-03-03,1750
900250,2021-03-02,1730
900250,2021-02-26,1750
900250,2021-02-25,1790
900250,2021-02-24,1795
900250,2021-02-23,1905
900250,2021-02-22,1875
045520,2021-04-05,26400
045520,2021-04-02,26900
045520,2021-04-01,26800
045520,2021-03-31,27050
045520,2021-03-30,27550
045520,2021-03-29,28600
045520,2021-03-26,27900
045520,2021-03-25,27550
045520,2021-03-24,27650
045520,2021-03-23,27550
045520,2021-03-22,28250
045520,2021-03-19,28950
045520,2021-03-18,29000
045520,2021-03-17,29200
045520,2021-03-16,30000
045520,2021-03-15,30350
045520,2021-03-12,28400
045520,2021-03-11,28300
045520,2021-03-10,26700
045520,2021-03-09,26300
045520,2021-03-08,26950
045520,2021-03-05,27400
045520,2021-03-04,27100
045520,2021-03-03,27200
045520,2021-03-02,26950
045520,2021-02-26,27300
045520,2021-02-25,28300
045520,2021-02-24,27650
045520,2021-02-23,29150
045520,2021-02-22,29650
214150,2021-04-05,14350
214150,2021-04-02,14550
214150,2021-04-01,14600
214150,2021-03-31,14450
214150,2021-03-30,14200
214150,2021-03-29,14250
214150,2021-03-26,14200
214150,2021-03-25,14300
214150,2021-03-24,14450
214150,2021-03-23,14400
214150,2021-03-22,14700
214150,2021-03-19,14350
214150,2021-03-18,14400
214150,2021-03-17,14200
214150,2021-03-16,14350
214150,2021-03-15,14300
214150,2021-03-12,14050
214150,2021-03-11,13600
214150,2021-03-10,13200
214150,2021-03-09,12750
214150,2021-03-08,13150
214150,2021-03-05,13450
214150,2021-03-04,13950
214150,2021-03-03,14000
214150,2021-03-02,13950
214150,2021-02-26,13850
214150,2021-02-25,14800
214150,2021-02-24,14600
214150,2021-02-23,14850
214150,2021-02-22,14500
215480,2021-04-05,1455
215480,2021-04-02,1390
215480,2021-04-01,1410
215480,2021-03-31,1365
215480,2021-03-30,1335
215480,2021-03-29,1320
215480,2021-03-26,1350
215480,2021-03-25,1355
215480,2021-03-24,1350
215480,2021-03-23,1365
215480,2021-03-22,1440
215480,2021-03-19,1425
215480,2021-03-18,1470
215480,2021-03-17,1485
215480,2021-03-16,1430
215480,2021-03-15,1405
215480,2021-03-12,1550
215480,2021-03-11,1360
215480,2021-03-10,1360
215480,2021-03-09,1385
215480,2021-03-08,1415
215480,2021-03-05,1530
215480,2021-03-04,1380
215480,2021-03-03,1380
215480,2021-03-02,1350
215480,2021-02-26,1340
215480,2021-02-25,1315
215480,2021-02-24,1345
215480,2021-02-23,1345
215480,2021-02-22,1370
057680,2021-04-05,3750
057680,2021-04-02,3765
057680,2021-04-01,3575
057680,2021-03-31,3555
057680,2021-03-30,3575
057680,2021-03-29,3430
057680,2021-03-26,3500
057680,2021-03-25,3520
057680,2021-03-24,3460
057680,2021-03-23,3480
057680,2021-03-22,3775
057680,2021-03-19,3705
057680,2021-03-18,3755
057680,2021-03-17,3700
057680,2021-03-16,3465
057680,2021-03-15,3330
057680,2021-03-12,3410
057680,2021-03-11,3270
057680,2021-03-10,3180
057680,2021-03-09,3235
057680,2021-03-08,3125
057680,2021-03-05,3120
057680,2021-03-04,3110
057680,2021-03-03,3145
057680,2021-03-02,3140
057680,2021-02-26,3160
057680,2021-02-25,3220
057680,2021-02-24,3210
057680,2021-02-23,3285
057680,2021-02-22,3655
104480,2021-04-05,3855
104480,2021-04-02,3705
104480,2021-04-01,3775
104480,2021-03-31,3815
104480,2021-03-30,3930
104480,2021-03-29,3915
104480,2021-03-26,4050
104480,2021-03-25,3775
104480,2021-03-24,3190
104480,2021-03-23,3000
104480,2021-03-22,3070
104480,2021-03-19,3050
104480,2021-03-18,3090
104480,2021-03-17,3090
104480,2021-03-16,3080
104480,2021-03-15,3130
104480,2021-03-12,3280
104480,2021-03-11,3415
104480,2021-03-10,2915
104480,2021-03-09,3035
104480,2021-03-08,3115
104480,2021-03-05,3210
104480,2021-03-04,3185
104480,2021-03-03,3130
104480,2021-03-02,3090
104480,2021-02-26,3255
104480,2021-02-25,3170
104480,2021-02-24,2915
104480,2021-02-23,3215
104480,2021-02-22,3220
084730,2021-04-05,16350
084730,2021-04-02,16600
084730,2021-04-01,16350
084730,2021-03-31,15900
084730,2021-03-30,16050
084730,2021-03-29,15750
084730,2021-03-26,16300
084730,2021-03-25,16700
084730,2021-03-24,16950
084730,2021-03-23,16900
084730,2021-03-22,17800
084730,2021-03-19,17900
084730,2021-03-18,16300
084730,2021-03-17,16250
084730,2021-03-16,16400
084730,2021-03-15,16250
084730,2021-03-12,16500
084730,2021-03-11,15850
084730,2021-03-10,15250
084730,2021-03-09,15600
084730,2021-03-08,16100
084730,2021-03-05,16250
084730,2021-03-04,16200
084730,2021-03-03,16600
084730,2021-03-02,16700
084730,2021-02-26,16600
084730,2021-02-25,16950
084730,2021-02-24,15750
084730,2021-02-23,17050
084730,2021-02-22,16750
027710,2021-04-05,2010
027710,2021-04-02,2070
027710,2021-04-01,2065
027710,2021-03-31,2060
027710,2021-03-30,2130
027710,2021-03-29,2125
027710,2021-03-26,2100
027710,2021-03-25,2160
027710,2021-03-24,2155
027710,2021-03-23,2245
027710,2021-03-22,2215
027710,2021-03-19,2180
027710,2021-03-18,2200
027710,2021-03-17,2360
027710,2021-03-16,2115
027710,2021-03-15,2090
027710,2021-03-12,2160
027710,2021-03-11,2170
027710,2021-03-10,2265
027710,2021-03-09,1745
027710,2021-03-08,1920
027710,2021-03-05,1750
027710,2021-03-04,1740
027710,2021-03-03,1825
027710,2021-03-02,1590
027710,2021-02-26,1645
027710,2021-02-25,1745
027710,2021-02-24,1750
027710,2021-02-23,1830
027710,2021-02-22,1490
263750,2021-04-05,321900
263750,2021-04-02,325200
263750,2021-04-01,323400
263750,2021-03-31,308100
263750,2021-03-30,301700
263750,2021-03-29,301400
263750,2021-03-26,305300
263750,2021-03-25,297200
263750,2021-03-24,310500
263750,2021-03-23,300300
263750,2021-03-22,298700
263750,2021-03-19,295000
263750,2021-03-18,295100
263750,2021-03-17,299700
263750,2021-03-16,309200
263750,2021-03-15,301700
263750,2021-03-12,301100
263750,2021-03-11,296400
263750,2021-03-10,283700
263750,2021-03-09,283500
263750,2021-03-08,283100
263750,2021-03-05,293000
263750,2021-03-04,293400
263750,2021-03-03,302700
263750,2021-03-02,297500
263750,2021-02-26,289400
263750,2021-02-25,290000
263750,2021-02-24,289700
263750,2021-02-23,314000
263750,2021-02-22,314800
318020,2021-04-05,49200
318020,2021-04-02,50400
318020,2021-04-01,49350
318020,2021-03-31,50900
318020,2021-03-30,51200
318020,2021-03-29,50500
318020,2021-03-26,50900
318020,2021-03-25,51700
318020,2021-03-24,53400
318020,2021-03-23,50500
318020,2021-03-22,50000
318020,2021-03-19,49200
318020,2021-03-18,48400
318020,2021-03-17,45300
318020,2021-03-16,46800
318020,2021-03-15,48350
318020,2021-03-12,43900
318020,2021-03-11,40900
318020,2021-03-10,40600
318020,2021-03-09,41450
318020,2021-03-08,41450
318020,2021-03-05,41300
318020,2021-03-04,42700
318020,2021-03-03,41350
318020,2021-03-02,43400
318020,2021-02-26,46050
318020,2021-02-25,48500
318020,2021-02-24,48100
318020,2021-02-23,49900
318020,2021-02-22,50900
290720,2021-04-05,26250
290720,2021-04-02,26500
290720,2021-04-01,25950
290720,2021-03-31,25900
290720,2021-03-30,25500
290720,2021-03-29,24900
290720,2021-03-26,25400
290720,2021-03-25,25400
290720,2021-03-24,25350
290720,2021-03-23,25600
290720,2021-03-22,26000
290720,2021-03-19,25950
290720,2021-03-18,26050
290720,2021-03-17,26400
290720,2021-03-16,26200
290720,2021-03-15,26100
290720,2021-03-12,26700
290720,2021-03-11,26000
290720,2021-03-10,25950
290720,2021-03-09,24950
290720,2021-03-08,25200
290720,2021-03-05,25250
290720,2021-03-04,25650
290720,2021-03-03,25900
290720,2021-03-02,26100
290720,2021-02-26,25500
290720,2021-02-25,24900
290720,2021-02-24,23650
290720,2021-02-23,24700
290720,2021-02-22,25050
007330,2021-04-05,21300
007330,2021-04-02,22350
007330,2021-04-01,23500
007330,2021-03-31,23250
007330,2021-03-30,24100
007330,2021-03-29,18550
007330,2021-03-26,18200
007330,2021-03-25,18400
007330,2021-03-24,17950
007330,2021-03-23,17150
007330,2021-03-22,17050
007330,2021-03-19,15750
007330,2021-03-18,15800
007330,2021-03-17,15500
007330,2021-03-16,16100
007330,2021-03-15,16000
007330,2021-03-12,16150
007330,2021-03-11,18300
007330,2021-03-10,15950
007330,2021-03-09,12300
007330,2021-03-08,10600
007330,2021-03-05,9160
007330,2021-03-04,9300
007330,2021-03-03,9190
007330,2021-03-02,8770
007330,2021-02-26,8720
007330,2021-02-25,8720
007330,2021-02-24,8560
007330,2021-02-23,8610
007330,2021-02-22,8630
053160,2021-04-05,19400
053160,2021-04-02,18500
053160,2021-04-01,17850
053160,2021-03-31,17650
053160,2021-03-30,16150
053160,2021-03-29,15950
053160,2021-03-26,15000
053160,2021-03-25,15400
053160,2021-03-24,15650
053160,2021-03-23,15000
053160,2021-03-22,15800
053160,2021-03-19,16300
053160,2021-03-18,16250
053160,2021-03-17,15800
053160,2021-03-16,15600
053160,2021-03-15,16000
053160,2021-03-12,16300
053160,2021-03-11,15650
053160,2021-03-10,16500
053160,2021-03-09,17250
053160,2021-03-08,17050
053160,2021-03-05,18150
053160,2021-03-04,17950
053160,2021-03-03,17200
053160,2021-03-02,17600
053160,2021-02-26,17500
053160,2021-02-25,17700
053160,2021-02-24,16600
053160,2021-02-23,17300
053160,2021-02-22,17500
128660,2021-04-05,2680
128660,2021-04-02,2650
128660,2021-04-01,2600
128660,2021-03-31,2605
128660,2021-03-30,2650
128660,2021-03-29,2610
128660,2021-03-26,2585
128660,2021-03-25,2570
128660,2021-03-24,2590
128660,2021-03-23,2560
128660,2021-03-22,2640
128660,2021-03-19,2600
128660,2021-03-18,2630
128660,2021-03-17,2655
128660,2021-03-16,2560
128660,2021-03-15,2530
128660,2021-03-12,2605
128660,2021-03-11,2495
128660,2021-03-10,2445
128660,2021-03-09,2430
128660,2021-03-08,2410
128660,2021-03-05,2470
128660,2021-03-04,2515
128660,2021-03-03,2475
128660,2021-03-02,2460
128660,2021-02-26,2415
128660,2021-02-25,2360
128660,2021-02-24,2280
128660,2021-02-23,2400
128660,2021-02-22,2495
057880,2021-04-05,2045
057880,2021-04-02,2090
057880,2021-04-01,2150
057880,2021-03-31,2125
057880,2021-03-30,2150
057880,2021-03-29,2180
057880,2021-03-26,2175
057880,2021-03-25,2200
057880,2021-03-24,2155
057880,2021-03-23,2220
057880,2021-03-22,2330
057880,2021-03-19,2440
